"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
3026	7.333333333000000e-02	1.127500000000000e-02	1.224675885296023e+00	8.335071301431589e+01	-8.989666878101566e-08	2.561076727194977e+05	6.817670233858081e-01	4.937982760663795e+03	1.013081751106909e+05	2.881732545246193e+02	2.882213612629819e-03	1.999919302599074e-01	1.789409824350376e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.690859756705271e-04	
3027	7.199999999999999e-02	1.122000000000000e-02	1.224675885294358e+00	8.335071301513669e+01	-9.109988195144369e-08	2.561076727191586e+05	6.682812038831323e-01	4.859876764781631e+03	1.013081817168345e+05	2.881732733163271e+02	2.884542671883250e-03	1.999919237414367e-01	1.789409915014755e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.684050675775398e-04	
3028	7.066666667000000e-02	1.116500000000000e-02	1.224675885292495e+00	8.335071301595929e+01	-9.234202701578431e-08	2.561076727187691e+05	6.544093702074444e-01	4.779349164231829e+03	1.013081885120547e+05	2.881732926459132e+02	2.886938391857600e-03	1.999919170363594e-01	1.789410008274233e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.676879732497450e-04	
3029	6.933333333000000e-02	1.111000000000000e-02	1.224675885290439e+00	8.335071301678357e+01	-9.362307096653137e-08	2.561076727183289e+05	6.401730587918456e-01	4.696509667101457e+03	1.013081954858012e+05	2.881733124833672e+02	2.889397053015820e-03	1.999919101550889e-01	1.789410103984018e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.669334384654267e-04	
3030	6.800000000000000e-02	1.105500000000000e-02	1.224675885288186e+00	8.335071301760955e+01	-9.494261896084909e-08	2.561076727178390e+05	6.255969273752690e-01	4.611486593172979e+03	1.013082026259953e+05	2.881733327943310e+02	2.891914396860278e-03	1.999919031095476e-01	1.789410201978343e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.661402359927640e-04	
3031	6.666666667000000e-02	1.100000000000000e-02	1.224675885285742e+00	8.335071301843705e+01	-9.629976529608596e-08	2.561076727172996e+05	6.107088315956083e-01	4.524427617251591e+03	1.013082099189915e+05	2.881733535399884e+02	2.894485612562892e-03	1.999918959132034e-01	1.789410302069932e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.653071818708491e-04	
3032	6.533333333000001e-02	1.094500000000000e-02	1.224675885283116e+00	8.335071301926568e+01	-9.769287964563708e-08	2.561076727167127e+05	5.955398747007111e-01	4.435500382127860e+03	1.013082173495540e+05	2.881733746769994e+02	2.897105328592288e-03	1.999918885810932e-01	1.789410404049682e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.644331553232569e-04	
3033	6.400000000000000e-02	1.089000000000000e-02	1.224675885280312e+00	8.335071302009482e+01	-9.911933146046216e-08	2.561076727160804e+05	5.801244258388313e-01	4.344892951489465e+03	1.013082249008473e+05	2.881733961574732e+02	2.899767609404681e-03	1.999918811298327e-01	1.789410507686533e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.635171229117705e-04	
3034	6.266666667000000e-02	1.083500000000000e-02	1.224675885277348e+00	8.335071302092366e+01	-1.005751019753042e-07	2.561076727154064e+05	5.645000804664790e-01	4.252813759549028e+03	1.013082325544560e+05	2.881734179290231e+02	2.902465962487942e-03	1.999918735775953e-01	1.789410612727733e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.625581732170636e-04	
3035	6.133333333000000e-02	1.078000000000000e-02	1.224675885274243e+00	8.335071302175082e+01	-1.020542421180992e-07	2.561076727146957e+05	5.487076415470159e-01	4.159492178653388e+03	1.013082402903940e+05	2.881734399347934e+02	2.905193341552709e-03	1.999918659441033e-01	1.789410718898975e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.615555427937186e-04	
3036	6.000000000000000e-02	1.072500000000000e-02	1.224675885271027e+00	8.335071302257441e+01	-1.035481464897025e-07	2.561076727139560e+05	5.327910065487598e-01	4.065178190573224e+03	1.013082480871603e+05	2.881734621136175e+02	2.907942166243458e-03	1.999918582505724e-01	1.789410825905145e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.605086584206426e-04	
3037	5.866666667000000e-02	1.067000000000000e-02	1.224675885267745e+00	8.335071302339172e+01	-1.050445465063680e-07	2.561076727131978e+05	5.167970089017104e-01	3.970141794560925e+03	1.013082559218170e+05	2.881734844002372e+02	2.910704349545186e-03	1.999918505196332e-01	1.789410933431392e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.594171863704479e-04	
3038	5.733333333000000e-02	1.061500000000000e-02	1.224675885264454e+00	8.335071302419921e+01	-1.065261168859346e-07	2.561076727124358e+05	5.007752131367740e-01	3.874672179171132e+03	1.013082637700900e+05	2.881735067255905e+02	2.913471333367989e-03	1.999918427752322e-01	1.789411041144514e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.582810878204789e-04	
3039	5.600000000000000e-02	1.056000000000000e-02	1.224675885261238e+00	8.335071302499166e+01	-1.079685820709757e-07	2.561076727116911e+05	4.847776533627203e-01	3.779076537322371e+03	1.013082716064978e+05	2.881735290171757e+02	2.916234134058988e-03	1.999918350425012e-01	1.789411148694711e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.571006821173488e-04	
3040	5.466666667000000e-02	1.050500000000000e-02	1.224675885258216e+00	8.335071302576179e+01	-1.093381056608174e-07	2.561076727109927e+05	4.688585125618427e-01	3.683678496012267e+03	1.013082794045099e+05	2.881735511994976e+02	2.918983397918576e-03	1.999918273476002e-01	1.789411255717740e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.558767179476325e-04	
3041	5.333333333000000e-02	1.045000000000000e-02	1.224675885255546e+00	8.335071302650000e+01	-1.105876950104432e-07	2.561076727103810e+05	4.530737407016538e-01	3.588816133637093e+03	1.013082871367344e+05	2.881735731946026e+02	2.921709467762449e-03	1.999918197175301e-01	1.789411361837501e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.546104519758794e-04	
3042	5.200000000000000e-02	1.039500000000000e-02	1.224675885253456e+00	8.335071302719271e+01	-1.116522826983120e-07	2.561076727099119e+05	4.374806107922362e-01	3.494839563417418e+03	1.013082947751380e+05	2.881735949226957e+02	2.924402460170299e-03	1.999918121799096e-01	1.789411466669005e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.533037338570709e-04	
3043	5.066666667000000e-02	1.034000000000000e-02	1.224675885252253e+00	8.335071302782157e+01	-1.124419610307201e-07	2.561076727096623e+05	4.221372135553695e-01	3.402108069774926e+03	1.013083022912954e+05	2.881736163028477e+02	2.927052353462203e-03	1.999918047627272e-01	1.789411569821796e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.519590956859662e-04	
3044	4.933333333000000e-02	1.028500000000000e-02	1.224675885252366e+00	8.335071302836145e+01	-1.128326805802989e-07	2.561076727097388e+05	4.071018943876694e-01	3.310986818865620e+03	1.013083096566685e+05	2.881736372537814e+02	2.929649086341159e-03	1.999917974940555e-01	1.789411670903734e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.505798422562179e-04	
3045	4.800000000000000e-02	1.023000000000000e-02	1.224675885254382e+00	8.335071302877792e+01	-1.126534960551798e-07	2.561076727102874e+05	3.924326734548669e-01	3.221843705948666e+03	1.013083168428949e+05	2.881736576946807e+02	2.932182659321432e-03	1.999917904017589e-01	1.789411769524905e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.491701260612895e-04	
3046	4.666666667000000e-02	1.017500000000000e-02	1.224675885259109e+00	8.335071302902439e+01	-1.116690400355080e-07	2.561076727115103e+05	3.781865185667355e-01	3.135044321113542e+03	1.013083238221507e+05	2.881736775462097e+02	2.934643262824806e-03	1.999917835131234e-01	1.789411865302541e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.477350435844253e-04	
3047	4.533333333000000e-02	1.012000000000000e-02	1.224675885267660e+00	8.335071302903707e+01	-1.095554442317651e-07	2.561076727136846e+05	3.644186592165162e-01	3.050947777187280e+03	1.013083305674941e+05	2.881736967314700e+02	2.937021398299475e-03	1.999917768544971e-01	1.789411957865627e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.462806893717173e-04	
3048	4.400000000000000e-02	1.006500000000000e-02	1.224675885281569e+00	8.335071302872936e+01	-1.058672911661540e-07	2.561076727171921e+05	3.511818467320572e-01	2.969901875788790e+03	1.013083370532404e+05	2.881737151770401e+02	2.939308010297504e-03	1.999917704508996e-01	1.789412046859930e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.448141915217924e-04	
3049	4.266666667000000e-02	1.001000000000000e-02	1.224675885302936e+00	8.335071302798320e+01	-9.999221549350408e-08	2.561076727225570e+05	3.385255958908488e-01	2.892238034935073e+03	1.013083432553485e+05	2.881737328140406e+02	2.941494622954183e-03	1.999917643256052e-01	1.789412131953125e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.433437112843423e-04	
3050	4.133333333000000e-02	9.955000000000000e-03	1.224675885334654e+00	8.335071302663863e+01	-9.108854246359852e-08	2.561076727305002e+05	3.264954226718315e-01	2.818266075192270e+03	1.013083491518170e+05	2.881737495792069e+02	2.943573479417377e-03	1.999917584997105e-01	1.789412212839981e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.418783962018364e-04	
3051	4.000000000000000e-02	9.900000000000001e-03	1.224675885380696e+00	8.335071302447778e+01	-7.799964681153955e-08	2.561076727420121e+05	3.151320949883757e-01	2.748268980838408e+03	1.013083547230806e+05	2.881737654159504e+02	2.945537681779649e-03	1.999917529916798e-01	1.789412289247476e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.404282769017760e-04	
3052	3.866666667000000e-02	9.845000000000000e-03	1.224675885446519e+00	8.335071302120504e+01	-5.913628746198239e-08	2.561076727584536e+05	3.044709153489051e-01	2.682497771037217e+03	1.013083599524031e+05	2.881737802753809e+02	2.947381329548227e-03	1.999917478168778e-01	1.789412360939730e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.390040997884666e-04	
3053	3.733333333000000e-02	9.790000000000000e-03	1.224675885539619e+00	8.335071301641929e+01	-3.231491902037892e-08	2.561076727816946e+05	2.945410560229745e-01	2.621166627948379e+03	1.013083648262598e+05	2.881737941172624e+02	2.949099654410795e-03	1.999917429870791e-01	1.789412427722617e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.376170918576829e-04	
3054	3.600000000000000e-02	9.735000000000001e-03	1.224675885670300e+00	8.335071300957556e+01	5.464534647307375e-09	2.561076728143043e+05	2.853649690711612e-01	2.564448433869386e+03	1.013083693347040e+05	2.881738069108778e+02	2.950689149609226e-03	1.999917385099529e-01	1.789412489447936e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.362786600115533e-04	
3055	3.466666667000000e-02	9.679999999999999e-03	1.224675885852713e+00	8.335071299993548e+01	5.832425601608498e-08	2.561076728598131e+05	2.769578800930482e-01	2.512470613235569e+03	1.013083734717226e+05	2.881738186357921e+02	2.952147695167932e-03	1.999917343885070e-01	1.789412546017094e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.350000415367947e-04	
3056	3.333333333000000e-02	9.625000000000000e-03	1.224675886106305e+00	8.335071298649703e+01	1.319289016064082e-07	2.561076729230733e+05	2.693273442720498e-01	2.465311463755326e+03	1.013083772356006e+05	2.881738292825513e+02	2.953474686446730e-03	1.999917306204418e-01	1.789412597384480e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.337918996638761e-04	
3057	3.200000000000000e-02	9.570000000000000e-03	1.224675886457813e+00	8.335071296790180e+01	2.340642362391707e-07	2.561076730107549e+05	2.624730970347519e-01	2.422999668889868e+03	1.013083806291977e+05	2.881738388529981e+02	2.954671131603373e-03	1.999917271974927e-01	1.789412643558984e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.326638533671582e-04	
3058	3.066666667000000e-02	9.514999999999999e-03	1.224675886943985e+00	8.335071294230849e+01	3.754342095874174e-07	2.561076731320301e+05	2.563869234357530e-01	2.385512281646181e+03	1.013083836602908e+05	2.881738473606076e+02	2.955739772543140e-03	1.999917241045644e-01	1.789412684605619e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.316240898339666e-04	
3059	2.933333333000000e-02	9.460000000000000e-03	1.224675887615374e+00	8.335071290722070e+01	5.707598507885246e-07	2.561076732995143e+05	2.510527351267116e-01	2.352774723957323e+03	1.013083863419224e+05	2.881738548305834e+02	2.956685207443451e-03	1.999917213186662e-01	1.789412720645987e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.306789928074084e-04	
3060	2.800000000000000e-02	9.405000000000000e-03	1.224675888541533e+00	8.335071285925402e+01	8.402959020308825e-07	2.561076735305711e+05	2.464468288304074e-01	2.324662031215113e+03	1.013083886928058e+05	2.881738612997903e+02	2.957514033933554e-03	1.999917188075273e-01	1.789412751857947e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.298328466776095e-04	
3061	2.666666667000000e-02	9.350000000000001e-03	1.224675889818230e+00	8.335071279381995e+01	1.211926442710843e-06	2.561076738491080e+05	2.425383318903378e-01	2.301001375739781e+03	1.013083907378414e+05	2.881738668165226e+02	2.958235030803640e-03	1.999917165277409e-01	1.789412778474507e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.290876444292492e-04	
3062	2.533333333000000e-02	9.294999999999999e-03	1.224675891577406e+00	8.335071270469528e+01	1.724064379081813e-06	2.561076742880713e+05	2.392898354603469e-01	2.281575876829046e+03	1.013083925088246e+05	2.881738714401769e+02	2.958859407922855e-03	1.999917144222182e-01	1.789412800782236e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.284430185135776e-04	
3063	2.400000000000000e-02	9.240000000000000e-03	1.224675894000974e+00	8.335071258343258e+01	2.429669606335599e-06	2.561076748928906e+05	2.366582109934309e-01	2.266129694118475e+03	1.013083940454534e+05	2.881738752408694e+02	2.959401161135901e-03	1.999917124166536e-01	1.789412819119423e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.278963012898791e-04	
3064	2.266666667000000e-02	9.185000000000000e-03	1.224675897340038e+00	8.335071241856259e+01	3.401826794510002e-06	2.561076757262743e+05	2.345954950484830e-01	2.254372735740906e+03	1.013083953968517e+05	2.881738782992481e+02	2.959877609556239e-03	1.999917104145374e-01	1.789412833875172e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.274427444296914e-04	
3065	2.133333333000000e-02	9.129999999999999e-03	1.224675901941475e+00	8.335071219449490e+01	4.741502424014050e-06	2.561076768748752e+05	2.330500820192370e-01	2.245989084267419e+03	1.013083966237065e+05	2.881738807063155e+02	2.960310148957589e-03	1.999917082902384e-01	1.789412845488542e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.270757820656969e-04	
3066	2.000000000000000e-02	9.075000000000000e-03	1.224675908285149e+00	8.335071189001350e+01	6.588355204015941e-06	2.561076784585686e+05	2.319679677923005e-01	2.240644973295480e+03	1.013083978014450e+05	2.881738825637116e+02	2.960725371938946e-03	1.999917058792197e-01	1.789412854449914e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.267874139074893e-04	
3067	1.866666667000000e-02	9.020000000000000e-03	1.224675917035735e+00	8.335071147620560e+01	9.135833774159037e-06	2.561076806434204e+05	2.312940070583029e-01	2.237996400480672e+03	1.013083990249104e+05	2.881738839848171e+02	2.961156716384053e-03	1.999917029642224e-01	1.789412861306316e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.265686576341283e-04	
3068	1.733333333000000e-02	8.965000000000001e-03	1.224675929115302e+00	8.335071091360965e+01	1.265230895343781e-05	2.561076836598224e+05	2.309732276045139e-01	2.237697490979863e+03	1.013084004151171e+05	2.881738850968921e+02	2.961646847088259e-03	1.999916992558284e-01	1.789412866671741e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.264100054888596e-04	
3069	1.600000000000000e-02	8.910000000000000e-03	1.224675945805050e+00	8.335071014825816e+01	1.751072338638235e-05	2.561076878279301e+05	2.309521188643749e-01	2.239408746468728e+03	1.013084021289965e+05	2.881738860448567e+02	2.962251091716894e-03	1.999916943650393e-01	1.789412871245382e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.263018665314103e-04	
3070	1.466666667000000e-02	8.855000000000000e-03	1.224675968888296e+00	8.335070910619574e+01	2.423028720616563e-05	2.561076935934012e+05	2.311798405429412e-01	2.242804846633163e+03	1.013084043733822e+05	2.881738869974274e+02	2.963042371402935e-03	1.999916877646446e-01	1.789412875841247e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262349667333940e-04	
3071	1.333333333000000e-02	8.800000000000001e-03	1.224676000851882e+00	8.335070768584170e+01	3.353524458784979e-05	2.561077015777326e+05	2.316092953174729e-01	2.247581647768972e+03	1.013084074250135e+05	2.881738881566258e+02	2.964118253259566e-03	1.999916787347068e-01	1.789412881434027e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262006858931936e-04	
3072	1.200000000000000e-02	8.744999999999999e-03	1.224676045170364e+00	8.335070574733277e+01	4.643788634706003e-05	2.561077126492917e+05	2.321980467584448e-01	2.253462590459922e+03	1.013084116590518e+05	2.881738897720217e+02	2.965611004032857e-03	1.999916662856409e-01	1.789412889227821e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.261913052402896e-04	
3073	1.066666667000000e-02	8.690000000000000e-03	1.224676106707732e+00	8.335070309760638e+01	6.435601201199329e-05	2.561077280237199e+05	2.329089675197888e-01	2.260203027055669e+03	1.013084175897027e+05	2.881738921617563e+02	2.967701911835695e-03	1.999916490495275e-01	1.789412900757565e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262001882773027e-04	
3074	9.333333333000000e-03	8.635000000000000e-03	1.224676192286477e+00	8.335069946950881e+01	8.927949543750993e-05	2.561077494061418e+05	2.337106386164130e-01	2.267593299989647e+03	1.013084259279998e+05	2.881738957430049e+02	2.970641658382759e-03	1.999916251264899e-01	1.789412918036003e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262218648285910e-04	
3075	8.000000000000000e-03	8.580000000000001e-03	1.224676311493318e+00	8.335069449239386e+01	1.240063737296407e-04	2.561077791925040e+05	2.345774637456016e-01	2.275460102557234e+03	1.013084376638311e+05	2.881739010757088e+02	2.974779238151612e-03	1.999915918674021e-01	1.789412943764680e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262520326049711e-04	
3076	6.666666667000000e-03	8.525000000000000e-03	1.224676477832476e+00	8.335068765148375e+01	1.724813893261488e-04	2.561078207577540e+05	2.354894964133869e-01	2.283666067978219e+03	1.013084541834695e+05	2.881739089255221e+02	2.980603394961311e-03	1.999915455662215e-01	1.789412981637643e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.262874861951200e-04	
3077	5.333333333000000e-03	8.470000000000000e-03	1.224676710351042e+00	8.335067822909006e+01	2.402736705090114e-04	2.561078788619455e+05	2.364319998824437e-01	2.292107663558116e+03	1.013084774353362e+05	2.881739203528672e+02	2.988801063375128e-03	1.999914810226522e-01	1.789413036771111e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.263259874050903e-04	
3078	4.000000000000000e-03	8.415000000000001e-03	1.224677036305400e+00	8.335066524244712e+01	3.353680785704908e-04	2.561079603161713e+05	2.373947765082174e-01	2.300711485081280e+03	1.013085102008641e+05	2.881739368559858e+02	3.000352864233373e-03	1.999913909079693e-01	1.789413116393642e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.263660972763104e-04	
3079	2.666666667000000e-03	8.359999999999999e-03	1.224677494742540e+00	8.335064730631218e+01	4.692335815732636e-04	2.561080748774422e+05	2.383713361875623e-01	2.309429404481571e+03	1.013085564599135e+05	2.881739605676606e+02	3.016661935364132e-03	1.999912647823566e-01	1.789413230795261e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.264069861820374e-04	
3080	1.333333333000000e-03	8.305000000000000e-03	1.224678166687567e+00	8.335062358652191e+01	6.662616595159637e-04	2.561082428703968e+05	2.393579829928991e-01	2.318232963658890e+03	1.013086244419030e+05	2.881739958309040e+02	3.040629637204943e-03	1.999910859068307e-01	1.789413400929679e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.264482476046050e-04	
3081	2.000000000000000e-01	1.800000000000000e-02	1.224675882365612e+00	8.335071324948017e+01	3.076436967786053e-08	2.561076721204110e+05	2.777897386618765e-01	1.756457883942166e+03	1.013083727584352e+05	2.881738174273674e+02	2.951896218869635e-03	1.999917359760358e-01	1.789412540186811e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.936866214772619e-04	
3082	1.986666667000000e-01	1.794000000000000e-02	1.224675883785400e+00	8.335071326417879e+01	-2.559551670978067e-07	2.561076723492336e+05	9.777520114196404e-01	6.167930340969212e+03	1.013080299601132e+05	2.881728419961781e+02	2.831039385569137e-03	1.999920742534196e-01	1.789407834023118e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.941379429587047e-04	
3083	1.973333333000000e-01	1.788000000000000e-02	1.224675883883884e+00	8.335071311126015e+01	-2.553504155119216e-07	2.561076723612507e+05	9.803584034812987e-01	6.192876399769432e+03	1.013080286923801e+05	2.881728383669105e+02	2.830592434107730e-03	1.999920751297799e-01	1.789407816512973e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.938713477877900e-04	
3084	1.960000000000000e-01	1.782000000000000e-02	1.224675884300031e+00	8.335071311701850e+01	-1.914943775915935e-07	2.561076724633002e+05	9.816882833451461e-01	6.213265303857666e+03	1.013080280819598e+05	2.881728365326352e+02	2.830377224574414e-03	1.999920757121327e-01	1.789407807663136e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.934972848763262e-04	
3085	1.946666667000000e-01	1.776000000000000e-02	1.224675884400030e+00	8.335071304898180e+01	-1.733594689635124e-07	2.561076724879885e+05	9.830477620022121e-01	6.233751297329969e+03	1.013080274278116e+05	2.881728346483666e+02	2.830146598373535e-03	1.999920761863967e-01	1.789407798572097e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.931284759231945e-04	
3086	1.933333333000000e-01	1.770000000000000e-02	1.224675884603707e+00	8.335071303985326e+01	-1.421594348149019e-07	2.561076725382758e+05	9.844405242929579e-01	6.254344868100683e+03	1.013080267660907e+05	2.881728327181611e+02	2.829913302324088e-03	1.999920768010146e-01	1.789407789259425e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.927652848306046e-04	
3087	1.920000000000000e-01	1.764000000000000e-02	1.224675884685153e+00	8.335071300895272e+01	-1.294245169215121e-07	2.561076725584923e+05	9.858671291160872e-01	6.275045386948097e+03	1.013080260762425e+05	2.881728307367085e+02	2.829670089737490e-03	1.999920774011358e-01	1.789407779699501e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.924078033034769e-04	
3088	1.906666667000000e-01	1.758000000000000e-02	1.224675884790252e+00	8.335071300045347e+01	-1.141124766373349e-07	2.561076725845633e+05	9.873281194719579e-01	6.295852094495363e+03	1.013080253713038e+05	2.881728287067651e+02	2.829421556831342e-03	1.999920780679707e-01	1.789407769905623e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.920561220537340e-04	
3089	1.893333333000000e-01	1.752000000000000e-02	1.224675884845309e+00	8.335071298637777e+01	-1.064746792840901e-07	2.561076725983297e+05	9.888240290133850e-01	6.316764121166461e+03	1.013080246444428e+05	2.881728266262382e+02	2.829165295013310e-03	1.999920787471497e-01	1.789407759867695e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.917103313436201e-04	
3090	1.880000000000000e-01	1.746000000000000e-02	1.224675884902199e+00	8.335071298121423e+01	-9.890210421045303e-08	2.561076726125652e+05	9.903553778578948e-01	6.337780465226569e+03	1.013080239001678e+05	2.881728244957458e+02	2.828902893743064e-03	1.999920794647514e-01	1.789407749588697e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.913705208630090e-04	
3091	1.866666667000000e-01	1.740000000000000e-02	1.224675884937723e+00	8.335071297511125e+01	-9.458883979551575e-08	2.561076726215502e+05	9.919226718148086e-01	6.358899990817913e+03	1.013080231361901e+05	2.881728223142359e+02	2.828633546062419e-03	1.999920802012913e-01	1.789407739063556e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.910367795764597e-04	
3092	1.853333333000000e-01	1.734000000000000e-02	1.224675884970753e+00	8.335071297268431e+01	-9.073247977828181e-08	2.561076726299301e+05	9.935264015309397e-01	6.380121426012073e+03	1.013080223540190e+05	2.881728200815617e+02	2.828357784170070e-03	1.999920809648127e-01	1.789407728291562e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.907091956080978e-04	
3093	1.840000000000000e-01	1.728000000000000e-02	1.224675884994429e+00	8.335071297040052e+01	-8.825993785906665e-08	2.561076726360126e+05	9.951670377682572e-01	6.401443338347967e+03	1.013080215528371e+05	2.881728177970114e+02	2.828075319798136e-03	1.999920817482061e-01	1.789407717269280e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.903878560316514e-04	
